time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-28 15:00:02.358000,130.03,130.05,9697074,,36002
2022-12-28 15:00:02.873000,,130.04,9699586,,
2022-12-28 15:00:03.418000,,,9703756,,36003
2022-12-28 15:00:03.958000,130.02,,9704935,,
2022-12-28 15:00:04.505000,130.03,130.05,9707394,,36004
2022-12-28 15:00:05.031000,130.04,,9708212,,
2022-12-28 15:00:05.614000,130.02,130.03,9713310,,36005
2022-12-28 15:00:06.120000,,,9714407,,36006
2022-12-28 15:00:06.653000,130.04,130.05,9715343,,
2022-12-28 15:00:07.179000,130.05,130.06,9715701,,36007
2022-12-28 15:00:07.692000,130.04,130.05,9715833,,
2022-12-28 15:00:08.199000,130.08,130.09,9719912,,36008
2022-12-28 15:00:08.733000,130.09,130.11,9722948,,
2022-12-28 15:00:09.248000,,130.1,9724353,,36009
2022-12-28 15:00:09.799000,,,9724825,,
2022-12-28 15:00:10.307000,130.07,130.09,9727561,,36010
2022-12-28 15:00:10.857000,130.06,130.08,9727918,,
2022-12-28 15:00:11.399000,130.07,130.09,9729154,,36011
2022-12-28 15:00:11.939000,130.06,130.08,9730397,,
2022-12-28 15:00:12.471000,130.09,130.1,9731586,,36012
2022-12-28 15:00:12.978000,130.07,130.09,9732321,,
2022-12-28 15:00:13.517000,,,9735788,,36013
2022-12-28 15:00:14.029000,130.08,130.1,9736377,,
2022-12-28 15:00:14.542000,130.09,,9740454,,36014
2022-12-28 15:00:15.067000,,130.11,9741067,,
2022-12-28 15:00:15.593000,,,9742329,,36015
2022-12-28 15:00:16.099000,130.11,130.13,9743358,,36016
2022-12-28 15:00:16.618000,130.13,130.15,9748225,,
2022-12-28 15:00:17.124000,130.12,130.13,9750258,,36017
2022-12-28 15:00:17.629000,130.13,130.15,9752788,,
2022-12-28 15:00:18.157000,130.11,130.13,9753663,,36018
2022-12-28 15:00:18.702000,130.15,130.17,9755893,,
2022-12-28 15:00:19.223000,130.17,130.18,9757397,,
2022-12-28 15:00:19.757000,,,9759823,,36019
2022-12-28 15:00:20.284000,130.18,130.19,9763074,,
2022-12-28 15:00:20.807000,,,9768821,,36020
2022-12-28 15:00:21.353000,130.21,130.23,9773270,,36021
2022-12-28 15:00:21.898000,130.22,,9774010,,
2022-12-28 15:00:22.413000,130.25,130.27,9799368,,36022
2022-12-28 15:00:22.959000,,,9801729,,
2022-12-28 15:00:23.460000,130.29,130.31,9810411,,36023
2022-12-28 15:00:23.987000,130.32,130.34,9814468,,
2022-12-28 15:00:24.516000,130.35,130.36,9825416,,36024
2022-12-28 15:00:25.049000,130.38,130.39,9833558,,
2022-12-28 15:00:25.555000,130.35,130.37,9837145,,36025
2022-12-28 15:00:26.079000,,130.36,9839612,,
2022-12-28 15:00:26.611000,130.39,130.4,9846366,,36026
2022-12-28 15:00:27.136000,130.38,130.39,9850567,,36027
2022-12-28 15:00:27.639000,130.4,130.41,9851636,,
2022-12-28 15:00:28.146000,,,9865826,,36028
2022-12-28 15:00:28.685000,,130.42,9867441,,
2022-12-28 15:00:29.229000,130.39,130.41,9868616,,36029
2022-12-28 15:00:29.759000,,,9870887,,
2022-12-28 15:00:30.272000,130.41,130.42,9872894,,36030
2022-12-28 15:00:30.791000,130.38,130.39,9874983,,
2022-12-28 15:00:31.320000,130.33,130.34,9880772,,
2022-12-28 15:00:31.825000,130.31,130.32,9882203,,36031
2022-12-28 15:00:32.331000,130.34,130.35,9886439,,36032
2022-12-28 15:00:32.867000,130.28,130.29,9891178,,
2022-12-28 15:00:33.373000,130.25,130.27,9896878,,36033
2022-12-28 15:00:33.903000,130.27,130.28,9898116,,
2022-12-28 15:00:34.448000,,,9899810,,36034
2022-12-28 15:00:34.993000,130.26,130.27,9901027,,
2022-12-28 15:00:35.505000,130.27,130.28,9901379,,36035
2022-12-28 15:00:36.011000,130.29,130.31,9902820,,
2022-12-28 15:00:36.543000,130.28,130.29,9903320,,36036
2022-12-28 15:00:37.076000,,130.3,9903371,,
2022-12-28 15:00:37.581000,130.26,130.27,9903571,,36037
2022-12-28 15:00:38.111000,130.22,130.23,9906450,,36038
2022-12-28 15:00:38.650000,,130.24,9907376,,
2022-12-28 15:00:39.156000,,130.23,9908651,,36039
2022-12-28 15:00:39.661000,130.23,130.25,9912082,,
2022-12-28 15:00:40.176000,130.27,130.28,9914707,,36040
2022-12-28 15:00:40.687000,130.24,130.25,9919111,,
2022-12-28 15:00:41.198000,,,9919627,,36041
2022-12-28 15:00:41.710000,130.25,130.27,9919737,,
2022-12-28 15:00:42.238000,130.24,130.26,9922280,,36042
2022-12-28 15:00:42.756000,130.26,130.27,9924302,,
2022-12-28 15:00:43.299000,,130.28,9924539,,36043
2022-12-28 15:00:43.843000,130.27,130.29,9924988,,
2022-12-28 15:00:44.383000,130.26,130.27,9925921,,36044
2022-12-28 15:00:44.894000,130.27,130.29,9926449,,
2022-12-28 15:00:45.438000,130.28,,9926823,,36045
2022-12-28 15:00:45.976000,130.27,130.28,9926903,,
2022-12-28 15:00:46.498000,130.24,130.25,9928328,,36046
2022-12-28 15:00:47.201000,,,9932252,,36047
2022-12-28 15:00:47.728000,130.27,130.29,9933611,,
2022-12-28 15:00:48.231000,130.25,130.27,9935092,,36048
2022-12-28 15:00:48.774000,,130.26,9935597,,
2022-12-28 15:00:49.331000,130.27,130.29,9935969,,36049
2022-12-28 15:00:49.857000,,130.28,9936678,,
2022-12-28 15:00:50.371000,130.24,130.26,9938388,,36050
2022-12-28 15:00:50.885000,,130.25,9939601,,
2022-12-28 15:00:51.410000,130.23,130.24,9940258,,36051
2022-12-28 15:00:51.945000,130.25,130.27,9941790,,
2022-12-28 15:00:52.450000,130.24,130.25,9942491,,36052
2022-12-28 15:00:52.983000,130.23,,9942595,,
2022-12-28 15:00:53.516000,130.25,130.26,9943825,,36053
2022-12-28 15:00:54.057000,130.24,130.25,9946467,,
2022-12-28 15:00:54.604000,130.23,,9947662,,36054
2022-12-28 15:00:55.128000,130.24,,9948288,,
2022-12-28 15:00:55.631000,,130.26,9953202,,36055
2022-12-28 15:00:56.160000,130.23,130.25,9954276,,36056
2022-12-28 15:00:56.691000,130.22,130.24,9959954,,
2022-12-28 15:00:57.223000,130.23,,9959956,,36057
2022-12-28 15:00:57.769000,130.22,,9960409,,
2022-12-28 15:00:58.282000,,130.23,9962466,,36058
2022-12-28 15:00:58.789000,130.23,130.24,9962912,,
2022-12-28 15:00:59.362000,130.26,130.27,9963690,,36059
2022-12-28 15:00:59.885000,130.22,130.23,9964746,,
2022-12-28 15:01:00.402000,130.23,130.25,9965329,,36060
2022-12-28 15:01:00.937000,130.22,130.23,9965840,,
2022-12-28 15:01:01.467000,,,9965949,,36061
2022-12-28 15:01:01.971000,130.24,130.25,9966985,,
2022-12-28 15:01:02.509000,130.27,130.29,9976130,,36062
2022-12-28 15:01:03.020000,130.25,130.27,9976979,,
2022-12-28 15:01:03.556000,,,9977682,,36063
2022-12-28 15:01:04.113000,,130.26,9978113,,
2022-12-28 15:01:04.641000,130.22,130.23,9980662,,36064
2022-12-28 15:01:05.153000,130.21,130.22,9981083,,
2022-12-28 15:01:05.680000,130.19,130.2,9986890,,36065
2022-12-28 15:01:06.195000,130.2,130.22,9991196,,36066
2022-12-28 15:01:06.701000,,130.21,9993685,,
2022-12-28 15:01:07.215000,130.23,130.24,9994097,,36067
2022-12-28 15:01:07.762000,130.22,,9995181,,
2022-12-28 15:01:08.282000,130.21,130.23,9995343,,36068
2022-12-28 15:01:08.786000,130.18,130.19,9995496,,
2022-12-28 15:01:09.330000,130.19,130.21,9997386,,36069
2022-12-28 15:01:09.846000,,,9997769,,
2022-12-28 15:01:10.370000,130.26,130.28,9999301,,36070
2022-12-28 15:01:10.922000,,,9999692,,
2022-12-28 15:01:11.428000,130.24,130.26,9999822,,36071
2022-12-28 15:01:11.936000,130.25,,9999925,,
2022-12-28 15:01:12.462000,130.24,,10000350,,36072
2022-12-28 15:01:12.977000,130.25,130.27,10000396,,
2022-12-28 15:01:13.485000,,,10000607,,36073
2022-12-28 15:01:14.016000,,130.26,10000924,,
2022-12-28 15:01:14.530000,,,10002148,,36074
2022-12-28 15:01:15.082000,130.23,130.25,10002452,,
2022-12-28 15:01:15.587000,130.24,,10003559,,36075
2022-12-28 15:01:16.095000,130.23,,10004081,,
2022-12-28 15:01:16.601000,,130.24,10004325,,36076
2022-12-28 15:01:17.136000,,,10004337,,
2022-12-28 15:01:17.649000,130.22,,10007237,,36077
2022-12-28 15:01:18.203000,130.23,,10007838,,36078
2022-12-28 15:01:18.724000,130.25,130.27,10009145,,
2022-12-28 15:01:19.241000,130.26,,10009400,,36079
2022-12-28 15:01:19.779000,130.24,130.25,10013401,,
2022-12-28 15:01:20.302000,130.25,130.26,10014210,,36080
2022-12-28 15:01:20.806000,130.27,130.28,10014839,,
2022-12-28 15:01:21.342000,130.28,130.3,10015516,,36081
2022-12-28 15:01:21.883000,,130.29,10018258,,
2022-12-28 15:01:22.429000,130.29,130.3,10020810,,36082
2022-12-28 15:01:22.935000,,,10022335,,
2022-12-28 15:01:23.448000,130.3,130.31,10031628,,36083
2022-12-28 15:01:23.980000,130.28,130.29,10034831,,
2022-12-28 15:01:24.509000,130.27,130.28,10036136,,36084
2022-12-28 15:01:25.021000,,,10037965,,
2022-12-28 15:01:25.546000,130.26,,10039361,,36085
2022-12-28 15:01:26.057000,,130.27,10039734,,
2022-12-28 15:01:26.568000,,,10039902,,36086
2022-12-28 15:01:27.082000,130.27,130.29,10040053,,
2022-12-28 15:01:27.605000,130.29,130.3,10040541,,36087
2022-12-28 15:01:28.143000,,,10040607,,
2022-12-28 15:01:28.654000,130.3,130.31,10041697,,36088
2022-12-28 15:01:29.173000,,130.32,10044666,,36089
2022-12-28 15:01:29.696000,130.32,130.33,10047122,,
2022-12-28 15:01:30.197000,130.33,130.34,10047412,,36090
2022-12-28 15:01:30.708000,130.38,130.39,10054082,,
2022-12-28 15:01:31.249000,130.36,130.37,10055706,,36091
2022-12-28 15:01:31.750000,130.35,,10067633,,
2022-12-28 15:01:32.288000,130.36,,10069874,,36092
2022-12-28 15:01:32.817000,,,10071192,,
2022-12-28 15:01:33.336000,130.37,130.38,10071971,,36093
2022-12-28 15:01:33.860000,130.38,130.4,10075921,,
2022-12-28 15:01:34.372000,,130.39,10081438,,36094
2022-12-28 15:01:34.901000,130.37,,10083001,,
2022-12-28 15:01:35.427000,130.38,,10096434,,36095
2022-12-28 15:01:35.930000,,,10096732,,
2022-12-28 15:01:36.434000,130.37,130.38,10099300,,36096
2022-12-28 15:01:36.973000,130.36,130.37,10100726,,
2022-12-28 15:01:37.486000,,,10101630,,36097
2022-12-28 15:01:38.006000,,,10103113,,
2022-12-28 15:01:38.525000,130.33,130.34,10104227,,36098
2022-12-28 15:01:39.043000,130.32,,10106674,,
2022-12-28 15:01:39.563000,130.35,130.37,10111045,,36099
2022-12-28 15:01:40.082000,,,10111299,,
2022-12-28 15:01:40.587000,130.36,130.38,10112606,,36100
2022-12-28 15:01:41.099000,130.37,,10113187,,
2022-12-28 15:01:41.611000,,130.39,10113617,,36101
2022-12-28 15:01:42.138000,,,10115024,,
2022-12-28 15:01:42.684000,130.39,130.41,10119166,,36102
2022-12-28 15:01:43.205000,130.41,130.42,10119596,,36103
2022-12-28 15:01:43.740000,130.38,130.39,10120920,,
2022-12-28 15:01:44.247000,,,10122255,,36104
2022-12-28 15:01:44.760000,130.39,130.41,10122443,,
2022-12-28 15:01:45.287000,130.4,,10123567,,36105
2022-12-28 15:01:45.799000,,130.42,10123821,,
2022-12-28 15:01:46.312000,,130.41,10124118,,36106
2022-12-28 15:01:46.837000,130.39,130.4,10125699,,
2022-12-28 15:01:47.364000,,,10126604,,36107
2022-12-28 15:01:47.900000,130.4,130.41,10128411,,
2022-12-28 15:01:48.447000,130.39,,10130382,,36108
2022-12-28 15:01:48.966000,130.42,130.44,10133161,,
2022-12-28 15:01:49.488000,130.41,130.43,10134514,,36109
2022-12-28 15:01:49.998000,,,10135494,,
2022-12-28 15:01:50.523000,130.42,,10138079,,36110
2022-12-28 15:01:51.038000,130.44,130.45,10141567,,
2022-12-28 15:01:51.623000,130.46,130.47,10143049,,36111
2022-12-28 15:01:52.150000,130.44,130.45,10144358,,
2022-12-28 15:01:52.678000,130.46,130.47,10147905,,36112
2022-12-28 15:01:53.203000,,,10155288,,36113
2022-12-28 15:01:53.733000,130.43,130.44,10157301,,
2022-12-28 15:01:54.239000,130.47,130.48,10161549,,36114
2022-12-28 15:01:54.759000,130.46,,10164592,,
2022-12-28 15:01:55.271000,130.48,130.49,10166175,,36115
2022-12-28 15:01:55.800000,,130.5,10169407,,
2022-12-28 15:01:56.330000,,130.49,10185090,,36116
2022-12-28 15:01:56.858000,,,10186148,,
2022-12-28 15:01:57.362000,,130.5,10186198,,36117
2022-12-28 15:01:57.867000,,,10186929,,
2022-12-28 15:01:58.391000,130.46,130.47,10188643,,36118
2022-12-28 15:01:58.914000,,,10188750,,
2022-12-28 15:01:59.427000,130.47,130.48,10191211,,36119
2022-12-28 15:01:59.942000,130.46,130.47,10192325,,
2022-12-28 15:02:00.449000,130.48,130.5,10196039,,36120
2022-12-28 15:02:00.952000,130.45,130.46,10202385,,
2022-12-28 15:02:01.490000,,,10203347,,36121
2022-12-28 15:02:02.020000,130.46,130.47,10206343,,
2022-12-28 15:02:02.560000,130.43,130.44,10209118,,36122
2022-12-28 15:02:03.107000,,,10211067,,
2022-12-28 15:02:03.632000,130.38,130.4,10214997,,36123
2022-12-28 15:02:04.139000,130.39,130.41,10217095,,
2022-12-28 15:02:04.641000,130.38,130.4,10232889,,36124
2022-12-28 15:02:05.155000,,,10239457,,
2022-12-28 15:02:05.681000,130.37,130.39,10247752,,36125
2022-12-28 15:02:06.215000,130.36,130.38,10248422,,36126
2022-12-28 15:02:06.720000,130.38,130.39,10250623,,
2022-12-28 15:02:07.232000,130.37,,10251239,,36127
2022-12-28 15:02:07.773000,130.35,130.37,10251841,,
2022-12-28 15:02:08.279000,,130.36,10256775,,36128
2022-12-28 15:02:08.839000,130.34,130.35,10256803,,
2022-12-28 15:02:09.372000,,,10258109,,36129
2022-12-28 15:02:09.878000,,,10258792,,
2022-12-28 15:02:10.424000,,,10258797,,36130
2022-12-28 15:02:10.936000,130.35,130.37,10259645,,
2022-12-28 15:02:11.473000,130.3,130.32,10261608,,36131
2022-12-28 15:02:12.001000,130.31,,10262115,,
2022-12-28 15:02:12.527000,130.32,130.34,10266324,,36132
2022-12-28 15:02:13.059000,130.3,130.32,10268635,,
2022-12-28 15:02:13.631000,130.29,130.3,10269402,,36133
2022-12-28 15:02:14.195000,130.27,130.28,10271549,,36134
2022-12-28 15:02:14.716000,130.24,130.25,10283201,,
2022-12-28 15:02:15.235000,,,10285505,,36135
2022-12-28 15:02:15.746000,130.23,,10287221,,
2022-12-28 15:02:16.263000,,130.24,10287665,,36136
2022-12-28 15:02:16.809000,130.25,130.26,10289010,,
2022-12-28 15:02:17.336000,,,10289112,,36137
2022-12-28 15:02:17.839000,130.26,130.28,10289883,,
2022-12-28 15:02:18.386000,130.27,130.29,10290362,,36138
2022-12-28 15:02:18.909000,130.29,130.3,10291928,,
2022-12-28 15:02:19.449000,130.32,130.33,10308966,,36139
2022-12-28 15:02:19.981000,130.31,130.32,10309084,,
2022-12-28 15:02:20.488000,130.32,130.34,10314872,,36140
2022-12-28 15:02:20.992000,130.3,130.32,10315363,,
2022-12-28 15:02:21.553000,130.32,130.34,10316657,,36141
2022-12-28 15:02:22.079000,130.34,130.36,10316661,,
2022-12-28 15:02:22.599000,130.32,130.34,10318474,,36142
2022-12-28 15:02:23.103000,130.29,130.3,10319696,,
2022-12-28 15:02:23.610000,130.28,130.29,10322742,,36143
2022-12-28 15:02:24.149000,,130.3,10322827,,
2022-12-28 15:02:24.655000,,130.29,10322849,,36144
2022-12-28 15:02:25.182000,130.29,130.3,10323463,,36145
2022-12-28 15:02:25.693000,,,10323566,,
2022-12-28 15:02:26.214000,130.3,130.31,10324313,,36146
2022-12-28 15:02:26.719000,130.28,130.3,10325154,,
2022-12-28 15:02:27.232000,130.29,,10325429,,36147
2022-12-28 15:02:27.766000,130.28,130.29,10327081,,
2022-12-28 15:02:28.299000,130.25,130.27,10330237,,36148
2022-12-28 15:02:28.833000,130.24,130.26,10330442,,
2022-12-28 15:02:29.341000,130.26,130.27,10331339,,36149
2022-12-28 15:02:29.887000,130.28,130.3,10331621,,
2022-12-28 15:02:30.405000,130.27,130.29,10332910,,36150
2022-12-28 15:02:30.951000,130.29,130.3,10333118,,
2022-12-28 15:02:31.492000,130.28,,10335253,,36151
2022-12-28 15:02:32.004000,130.27,130.29,10335277,,
2022-12-28 15:02:32.525000,130.29,130.31,10335290,,36152
2022-12-28 15:02:33.029000,,130.3,10335296,,
2022-12-28 15:02:33.552000,,130.31,10335316,,36153
2022-12-28 15:02:34.096000,,,10337472,,
2022-12-28 15:02:34.605000,130.22,130.24,10343387,,36154
2022-12-28 15:02:35.111000,,130.23,10343508,,
2022-12-28 15:02:35.653000,130.21,130.22,10345798,,36155
2022-12-28 15:02:36.159000,130.22,130.25,10345804,,
2022-12-28 15:02:36.690000,130.25,130.27,10347976,,36156
2022-12-28 15:02:37.222000,,,10348177,,36157
2022-12-28 15:02:37.760000,130.23,130.25,10348233,,
2022-12-28 15:02:38.264000,130.22,130.23,10348326,,36158
2022-12-28 15:02:38.772000,130.21,,10349277,,
2022-12-28 15:02:39.302000,,,10349882,,36159
2022-12-28 15:02:39.807000,130.22,,10350203,,
2022-12-28 15:02:40.308000,130.2,130.22,10351104,,36160
2022-12-28 15:02:40.815000,130.21,,10351106,,
2022-12-28 15:02:41.321000,,,10352367,,36161
2022-12-28 15:02:41.847000,,130.23,10352988,,
2022-12-28 15:02:42.368000,,,10355477,,36162
2022-12-28 15:02:42.910000,130.22,,10355686,,
2022-12-28 15:02:43.454000,,,10359958,,36163
2022-12-28 15:02:43.955000,130.19,130.21,10363562,,
2022-12-28 15:02:44.468000,130.17,130.19,10364842,,36164
2022-12-28 15:02:44.971000,130.18,130.2,10369248,,
2022-12-28 15:02:45.483000,,,10370616,,36165
2022-12-28 15:02:45.987000,,130.19,10371559,,
2022-12-28 15:02:46.525000,130.17,130.18,10371705,,36166
2022-12-28 15:02:47.049000,130.18,130.19,10372395,,
2022-12-28 15:02:47.586000,,130.2,10373443,,36167
2022-12-28 15:02:48.114000,130.17,130.18,10375706,,
2022-12-28 15:02:48.626000,130.14,130.15,10380066,,36168
2022-12-28 15:02:49.596000,130.12,130.13,10382492,,36169
2022-12-28 15:02:50.111000,130.11,,10384514,,
2022-12-28 15:02:50.623000,,,10384646,,36170
2022-12-28 15:02:51.160000,130.12,,10387628,,
2022-12-28 15:02:51.687000,130.11,,,,36171
2022-12-28 15:02:52.195000,130.12,130.14,10387659,,
2022-12-28 15:02:52.706000,130.15,130.17,10387898,,36172
2022-12-28 15:02:53.247000,130.16,,10388140,,36173
2022-12-28 15:02:53.779000,130.14,130.16,10388707,,
2022-12-28 15:02:54.292000,130.15,,10389119,,36174
2022-12-28 15:02:54.811000,130.17,130.18,10390249,,
2022-12-28 15:02:55.339000,130.19,130.2,10390607,,36175
2022-12-28 15:02:55.858000,130.17,130.19,10390792,,
2022-12-28 15:02:56.367000,,130.18,10391203,,36176
2022-12-28 15:02:56.894000,130.18,130.19,10392269,,
2022-12-28 15:02:57.428000,,,10393265,,36177
2022-12-28 15:02:57.944000,130.19,130.2,10396384,,
2022-12-28 15:02:58.468000,130.18,130.19,10399110,,36178
2022-12-28 15:02:58.980000,130.19,130.2,10399249,,
2022-12-28 15:02:59.493000,130.18,130.19,10399650,,36179
2022-12-28 15:03:00.001000,130.17,130.18,10400269,,
2022-12-28 15:03:00.541000,130.14,130.15,10401887,,36180
2022-12-28 15:03:01.082000,,,10402062,,
2022-12-28 15:03:01.615000,130.13,,10403563,,36181
2022-12-28 15:03:02.132000,,130.14,10404682,,
2022-12-28 15:03:02.645000,130.12,130.13,10407956,,36182
2022-12-28 15:03:03.148000,130.11,,10410592,,
2022-12-28 15:03:03.665000,130.1,130.11,10416918,,36183
2022-12-28 15:03:04.180000,130.09,,10419609,,
2022-12-28 15:03:04.693000,130.08,130.09,10421941,,36184
2022-12-28 15:03:05.224000,130.04,130.06,10424709,,36185
2022-12-28 15:03:05.729000,130.05,,10425011,,
2022-12-28 15:03:06.236000,130.03,130.04,10430043,,36186
2022-12-28 15:03:06.769000,130.01,130.02,10431053,,
2022-12-28 15:03:07.296000,,,10433393,,36187
2022-12-28 15:03:07.823000,129.99,130,10445461,,
2022-12-28 15:03:08.337000,129.98,129.99,10456271,,36188
2022-12-28 15:03:08.841000,129.96,129.97,10461950,,
2022-12-28 15:03:09.388000,,,10463772,,36189
2022-12-28 15:03:09.929000,129.97,129.98,10466105,,
2022-12-28 15:03:10.476000,,129.99,10468462,,36190
2022-12-28 15:03:11.007000,129.96,129.98,10469275,,
2022-12-28 15:03:11.513000,129.97,129.99,10470171,,36191
2022-12-28 15:03:12.047000,,,10470622,,
2022-12-28 15:03:12.555000,129.98,,10471557,,36192
2022-12-28 15:03:13.114000,,,10471683,,
2022-12-28 15:03:13.620000,129.99,130,10474401,,36193
2022-12-28 15:03:14.154000,,130.01,10475968,,
2022-12-28 15:03:14.681000,130.01,130.02,10477364,,36194
2022-12-28 15:03:15.194000,130.02,130.03,10478585,,
2022-12-28 15:03:15.734000,,,10500677,,36195
2022-12-28 15:03:16.240000,,,10500997,,36196
2022-12-28 15:03:16.771000,130.03,130.04,10502016,,
2022-12-28 15:03:17.309000,,,10502488,,
2022-12-28 15:03:17.814000,,,10502873,,36197
2022-12-28 15:03:18.317000,130.01,130.03,10503934,,
2022-12-28 15:03:18.831000,130.04,130.05,10505618,,36198
2022-12-28 15:03:19.348000,,,10506819,,
2022-12-28 15:03:19.854000,130.03,130.04,10507081,,36199
