time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 20:44:26.792000,115.92,115.93,16434153,,56666
2022-12-28 20:44:27.312000,,,,,56667
2022-12-28 20:44:27.839000,115.91,,16434154,,
2022-12-28 20:44:29.391000,,,16434203,,
2022-12-28 20:44:29.916000,,,16434228,,
2022-12-28 20:44:30.424000,,115.92,16435769,,56670
2022-12-28 20:44:31.449000,115.9,115.91,16436022,,56671
2022-12-28 20:44:31.961000,,115.92,16436133,,
2022-12-28 20:44:32.489000,,,,,56672
2022-12-28 20:44:32.990000,,,16436254,,
2022-12-28 20:44:33.515000,,,16436257,,56673
2022-12-28 20:44:34.564000,,,,,56674
2022-12-28 20:44:35.582000,115.91,,16437040,,56675
2022-12-28 20:44:36.621000,,,16438157,,56676
2022-12-28 20:44:37.143000,115.9,,16438298,,56677
2022-12-28 20:44:37.668000,115.88,115.9,16439347,,
2022-12-28 20:44:38.187000,115.89,,16439533,,56678
2022-12-28 20:44:38.709000,115.88,,,,
2022-12-28 20:44:39.718000,115.87,115.89,16439583,,56679
2022-12-28 20:44:40.226000,115.86,115.88,16439594,,56680
2022-12-28 20:44:40.736000,115.87,,16440054,,
2022-12-28 20:44:41.263000,115.88,115.89,16440224,,56681
2022-12-28 20:44:41.775000,115.87,,16440248,,
2022-12-28 20:44:42.296000,,,16440250,,
2022-12-28 20:44:42.800000,115.86,115.88,16440320,,56682
2022-12-28 20:44:43.305000,115.87,115.89,16440321,,56683
2022-12-28 20:44:43.815000,115.88,,16440552,,
2022-12-28 20:44:44.338000,115.89,115.9,16440832,,
2022-12-28 20:44:44.849000,115.88,,16440944,,56684
2022-12-28 20:44:45.900000,115.9,115.92,16442273,,56685
2022-12-28 20:44:46.410000,,,16442676,,56686
2022-12-28 20:44:46.940000,,,16442729,,
2022-12-28 20:44:47.995000,115.91,,16443309,,56687
2022-12-28 20:44:48.496000,,,,,56688
2022-12-28 20:44:49.030000,,115.93,16444031,,
2022-12-28 20:44:49.540000,,,16444034,,
2022-12-28 20:44:50.089000,,,,,56689
2022-12-28 20:44:50.590000,115.92,,16444278,,56690
2022-12-28 20:44:51.100000,115.91,,,,
2022-12-28 20:44:51.632000,115.92,,16444428,,56691
2022-12-28 20:44:52.160000,,,16444436,,
2022-12-28 20:44:52.707000,115.93,115.94,16445024,,56692
2022-12-28 20:44:53.223000,,,16445124,,
2022-12-28 20:44:53.743000,,,,,56693
2022-12-28 20:44:54.259000,,,16445142,,56694
2022-12-28 20:44:54.777000,,,16445613,,
2022-12-28 20:44:55.283000,115.88,115.9,16448824,,56695
2022-12-28 20:44:56.339000,,115.89,16448949,,56696
2022-12-28 20:44:56.849000,115.86,115.88,16449150,,
2022-12-28 20:44:57.371000,,115.87,16449151,,56697
2022-12-28 20:44:57.873000,115.85,,16449173,,
2022-12-28 20:44:58.388000,,,16449274,,
2022-12-28 20:44:58.919000,115.84,115.86,16449345,,56698
2022-12-28 20:44:59.437000,,,16450022,,56699
2022-12-28 20:44:59.938000,115.85,,16450222,,
2022-12-28 20:45:00.440000,,,16451582,,56700
2022-12-28 20:45:00.950000,115.84,,16454754,,
2022-12-28 20:45:01.462000,,115.85,16455173,,56701
2022-12-28 20:45:01.964000,,115.86,16455377,,
2022-12-28 20:45:02.477000,,,16455513,,
2022-12-28 20:45:03.030000,115.8,115.81,16457514,,56702
2022-12-28 20:45:03.554000,115.81,115.83,16457657,,56703
2022-12-28 20:45:04.065000,115.84,115.85,16457824,,
2022-12-28 20:45:04.573000,115.83,,16457953,,56704
2022-12-28 20:45:05.104000,115.85,115.86,16458343,,
2022-12-28 20:45:05.644000,115.84,,16458722,,56705
2022-12-28 20:45:06.170000,115.85,,16458922,,56706
2022-12-28 20:45:06.685000,115.87,115.89,16459372,,
2022-12-28 20:45:07.209000,,,16459443,,
2022-12-28 20:45:07.729000,115.88,,16459707,,56707
2022-12-28 20:45:08.274000,115.87,,16459908,,56708
2022-12-28 20:45:09.830000,,,16460124,,56709
2022-12-28 20:45:10.355000,115.88,,16462642,,56710
2022-12-28 20:45:10.898000,,,16462761,,
2022-12-28 20:45:11.415000,115.87,115.88,16463171,,56711
2022-12-28 20:45:11.923000,,115.89,16463421,,
2022-12-28 20:45:12.449000,115.88,,16463940,,56712
2022-12-28 20:45:12.958000,,,16464283,,
2022-12-28 20:45:13.465000,,,,,56713
2022-12-28 20:45:13.988000,,,16464983,,
2022-12-28 20:45:14.522000,115.87,,16464996,,56714
2022-12-28 20:45:15.060000,,,16465008,,
2022-12-28 20:45:15.587000,115.88,115.9,16466006,,56715
2022-12-28 20:45:16.111000,,,16466011,,
2022-12-28 20:45:16.645000,,,16466048,,56716
2022-12-28 20:45:17.155000,,,,,56717
2022-12-28 20:45:17.680000,,,16466049,,
2022-12-28 20:45:18.224000,,,16466053,,
2022-12-28 20:45:18.725000,,,16466158,,56718
2022-12-28 20:45:19.234000,,,16466324,,
2022-12-28 20:45:19.756000,,,16467123,,56719
2022-12-28 20:45:20.269000,,,,,56720
2022-12-28 20:45:20.785000,,,16467173,,
2022-12-28 20:45:21.316000,115.89,,16467474,,56721
2022-12-28 20:45:21.852000,115.88,,16467564,,
2022-12-28 20:45:22.391000,115.87,115.89,16467967,,56722
2022-12-28 20:45:23.460000,115.88,115.9,16468412,,56723
2022-12-28 20:45:24.010000,,,16468493,,
2022-12-28 20:45:24.516000,,,,,56724
2022-12-28 20:45:25.041000,115.87,115.88,16469279,,
2022-12-28 20:45:25.555000,,,,,56725
2022-12-28 20:45:26.081000,115.86,115.87,16469763,,
2022-12-28 20:45:26.588000,,,16469933,,56726
2022-12-28 20:45:27.114000,,,16469943,,
