time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 23:30:22.472000,,126.24,85350820,,66622
2022-12-28 23:30:25.397000,,,85350821,,
2022-12-28 23:30:26.626000,,,,,66626
2022-12-28 23:30:27.611000,,,,,66627
2022-12-28 23:30:40.158000,,,85350822,,
2022-12-28 23:30:44.647000,,,85350823,,
2022-12-28 23:30:45.383000,126.21,,,,66645
2022-12-28 23:30:52.640000,,,85350828,,
2022-12-28 23:30:53.172000,126.2,,85350862,,66652
2022-12-28 23:30:53.676000,,,85350913,,
2022-12-28 23:30:55.650000,,,85350918,,
2022-12-28 23:31:00.132000,,,85350920,,
2022-12-28 23:31:00.905000,126.21,,,,66660
2022-12-28 23:31:05.911000,,,85350924,,
2022-12-28 23:31:20.401000,126.2,,85351054,,66680
2022-12-28 23:31:25.906000,,,85351055,,
2022-12-28 23:31:32.169000,,,85351063,,
2022-12-28 23:31:37.393000,,,85351083,,
2022-12-28 23:31:37.927000,,,,,66697
2022-12-28 23:31:43.902000,,,85351094,,
2022-12-28 23:31:44.437000,126.24,126.25,85351720,,66704
2022-12-28 23:31:46.407000,,,85351770,,
2022-12-28 23:31:52.657000,126.25,126.26,85352466,,66712
2022-12-28 23:31:57.170000,,,,,66717
2022-12-28 23:31:58.157000,,,85353466,,66718
2022-12-28 23:31:59.143000,,,85353467,,
2022-12-28 23:31:59.919000,,,85353468,,
2022-12-28 23:32:03.150000,,,85354263,,66722
2022-12-28 23:32:05.675000,,,85354313,,66725
2022-12-28 23:32:09.645000,,,85354513,,66729
2022-12-28 23:32:10.399000,126.24,,85354533,,66730
2022-12-28 23:32:16.653000,,,85354543,,
2022-12-28 23:32:23.688000,,,85354547,,
2022-12-28 23:32:24.939000,,,85354552,,
2022-12-28 23:32:30.951000,,,85354628,,66750
2022-12-28 23:32:38.455000,,,85354678,,
2022-12-28 23:32:40.411000,,,85354683,,
2022-12-28 23:32:41.199000,,,85354684,,
2022-12-28 23:32:45.443000,,,85354685,,
2022-12-28 23:32:50.428000,,,85354815,,
2022-12-28 23:32:54.977000,,,85354835,,
2022-12-28 23:32:55.925000,,,85354837,,
2022-12-28 23:33:01.676000,,,85354838,,
2022-12-28 23:33:06.931000,,,85354938,,66786
2022-12-28 23:33:07.454000,,,85354939,,
2022-12-28 23:33:11.964000,,,85354941,,
2022-12-28 23:33:12.498000,,,,,66792
2022-12-28 23:33:19.939000,,,85354942,,
2022-12-28 23:33:20.975000,,,85355017,,66800
2022-12-28 23:33:21.488000,,,85355517,,
2022-12-28 23:33:23.213000,,,85355817,,66803
2022-12-28 23:33:23.966000,,,85355827,,
2022-12-28 23:33:26.154000,,,85355849,,
2022-12-28 23:33:30.187000,,,85355851,,
2022-12-28 23:33:32.955000,,,85355853,,
2022-12-28 23:33:34.206000,,,85355859,,
2022-12-28 23:33:36.470000,,,85355860,,
2022-12-28 23:33:39.726000,,,85355861,,
2022-12-28 23:33:44.449000,,,85355864,,
2022-12-28 23:33:44.981000,,,85355914,,
2022-12-28 23:33:49.238000,,,85355917,,
2022-12-28 23:33:51.463000,,,85355947,,
2022-12-28 23:33:51.970000,,,85355957,,
