time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-27 14:37:07.644000,,,1250411,,34627
2022-12-27 14:37:08.171000,,,1250482,,
2022-12-27 14:37:08.675000,,,1250550,,34628
2022-12-27 14:37:09.200000,117.66,117.7,1253686,,
2022-12-27 14:37:09.716000,117.67,,1253693,,34629
2022-12-27 14:37:10.250000,117.66,,1253762,,
2022-12-27 14:37:10.789000,117.67,,1254751,,34630
2022-12-27 14:37:11.294000,117.63,117.68,1258578,,34631
2022-12-27 14:37:11.820000,117.61,117.65,1258823,,
2022-12-27 14:37:12.331000,,117.64,1259853,,34632
2022-12-27 14:37:12.873000,,117.65,1260898,,
2022-12-27 14:37:13.389000,,,1261198,,34633
2022-12-27 14:37:13.908000,117.62,,1261348,,
2022-12-27 14:37:14.533000,,,,,34634
2022-12-27 14:37:15.062000,,,1261357,,
2022-12-27 14:37:15.605000,,,1261397,,
2022-12-27 14:37:16.131000,117.61,,1261864,,34635
2022-12-27 14:37:16.649000,117.63,,1262782,,34636
2022-12-27 14:37:17.150000,117.65,117.69,1263254,,
2022-12-27 14:37:17.666000,,,1263511,,34637
2022-12-27 14:37:18.203000,,,1263512,,
2022-12-27 14:37:18.710000,117.66,,1263762,,34638
2022-12-27 14:37:19.219000,,,1263922,,
2022-12-27 14:37:19.738000,117.73,117.75,1265648,,34639
2022-12-27 14:37:20.266000,,,1265653,,
2022-12-27 14:37:20.790000,117.69,117.72,1267141,,34640
2022-12-27 14:37:21.319000,117.68,117.71,1273716,,34641
2022-12-27 14:37:21.827000,,,1275758,,
2022-12-27 14:37:22.338000,117.69,,1276770,,34642
2022-12-27 14:37:22.853000,117.68,,1282270,,
2022-12-27 14:37:23.356000,,,1282310,,34643
2022-12-27 14:37:24.056000,,,1282315,,
2022-12-27 14:37:24.562000,117.65,117.68,1283341,,34644
2022-12-27 14:37:25.092000,117.69,117.71,1283957,,
2022-12-27 14:37:25.625000,117.68,117.7,1285054,,34645
2022-12-27 14:37:26.153000,117.65,117.68,1285255,,
2022-12-27 14:37:26.684000,,,1285257,,34646
2022-12-27 14:37:27.294000,117.64,117.66,1287009,,34647
2022-12-27 14:37:27.804000,,117.67,1287019,,
2022-12-27 14:37:28.326000,,,1287219,,34648
2022-12-27 14:37:28.827000,,,1287310,,
2022-12-27 14:37:29.340000,,,1287329,,34649
2022-12-27 14:37:29.866000,,,1287332,,
2022-12-27 14:37:30.384000,,,1287377,,34650
2022-12-27 14:37:30.905000,117.62,117.65,1288230,,
2022-12-27 14:37:31.558000,117.63,117.67,1288711,,34651
2022-12-27 14:37:32.080000,,,1288728,,
2022-12-27 14:37:32.604000,117.62,,,,34652
2022-12-27 14:37:33.123000,,117.66,1288729,,
2022-12-27 14:37:33.645000,,117.65,1289960,,34653
2022-12-27 14:37:34.302000,,,1289961,,
2022-12-27 14:37:34.804000,,117.64,1289964,,34654
2022-12-27 14:37:35.349000,117.65,117.67,1290794,,34655
2022-12-27 14:37:35.876000,117.64,,1291009,,
2022-12-27 14:37:36.418000,,,1291110,,
2022-12-27 14:37:36.961000,,,1291212,,34656
2022-12-27 14:37:37.495000,,,1291562,,
2022-12-27 14:37:38.029000,,,1291664,,34657
2022-12-27 14:37:38.558000,,,,,34658
2022-12-27 14:37:39.089000,117.63,117.65,1292327,,
2022-12-27 14:37:39.609000,,,,,34659
2022-12-27 14:37:40.138000,117.62,117.64,1292908,,34660
2022-12-27 14:37:40.659000,,,1294153,,
2022-12-27 14:37:41.281000,,,1294203,,34661
2022-12-27 14:37:41.811000,,117.63,1295144,,
2022-12-27 14:37:42.330000,117.57,117.61,1297494,,34662
2022-12-27 14:37:42.835000,,117.59,1298897,,
2022-12-27 14:37:43.357000,,,1298898,,34663
2022-12-27 14:37:43.900000,117.56,117.58,1300349,,
2022-12-27 14:37:44.416000,,117.57,1305293,,34664
2022-12-27 14:37:44.942000,,,1305304,,
2022-12-27 14:37:45.452000,117.57,117.61,1309700,,34665
2022-12-27 14:37:45.962000,117.58,117.6,1309902,,
2022-12-27 14:37:46.486000,117.64,117.67,1311597,,34666
2022-12-27 14:37:46.990000,117.62,117.66,1312560,,
2022-12-27 14:37:47.521000,,,1312660,,
2022-12-27 14:37:48.049000,117.65,117.68,1313279,,34667
2022-12-27 14:37:48.565000,117.64,117.67,,,34668
2022-12-27 14:37:49.109000,117.62,117.66,1313281,,
2022-12-27 14:37:49.652000,,,1313781,,34669
2022-12-27 14:37:50.186000,117.63,,,,
2022-12-27 14:37:50.712000,117.62,,,,34670
2022-12-27 14:37:51.233000,117.61,117.63,1314454,,
2022-12-27 14:37:51.749000,117.59,117.62,1314706,,34671
2022-12-27 14:37:52.252000,,,1315206,,
2022-12-27 14:37:52.786000,117.6,,1315408,,34672
2022-12-27 14:37:53.305000,117.59,117.61,1315436,,34673
2022-12-27 14:37:53.843000,,117.62,1315439,,
2022-12-27 14:37:54.352000,,,1315669,,
2022-12-27 14:37:54.891000,,,1315770,,34674
2022-12-27 14:37:55.407000,117.58,117.61,1315875,,34675
2022-12-27 14:37:55.953000,117.57,,1315985,,
2022-12-27 14:37:56.469000,117.59,117.63,1316519,,34676
2022-12-27 14:37:57.011000,117.6,,1316521,,
2022-12-27 14:37:57.513000,117.57,117.59,1317227,,34677
2022-12-27 14:37:58.026000,117.55,117.57,1317588,,
2022-12-27 14:37:58.576000,,,1317589,,34678
2022-12-27 14:37:59.115000,,,1317789,,
2022-12-27 14:37:59.645000,117.53,117.55,1319405,,34679
2022-12-27 14:38:00.152000,117.52,117.54,1319409,,
2022-12-27 14:38:00.682000,117.54,117.57,1324044,,34680
2022-12-27 14:38:01.191000,117.58,117.62,1326270,,
2022-12-27 14:38:01.718000,117.59,,1326920,,34681
2022-12-27 14:38:02.261000,117.62,117.65,1327395,,34682
2022-12-27 14:38:02.800000,117.65,117.67,1328394,,
2022-12-27 14:38:03.324000,,117.68,,,34683
2022-12-27 14:38:03.844000,,117.67,1328697,,
2022-12-27 14:38:04.362000,,,1328728,,34684
2022-12-27 14:38:04.878000,117.64,117.65,1331519,,
2022-12-27 14:38:05.413000,117.65,117.68,1331719,,34685
2022-12-27 14:38:05.914000,,,1332249,,
2022-12-27 14:38:06.455000,117.64,,1332256,,34686
2022-12-27 14:38:06.978000,117.65,117.67,1332381,,
2022-12-27 14:38:07.520000,117.64,117.66,1334761,,34687
2022-12-27 14:38:08.038000,117.66,117.68,1335462,,
2022-12-27 14:38:08.555000,117.64,117.66,1335463,,34688
2022-12-27 14:38:09.095000,117.65,117.68,1336793,,
2022-12-27 14:38:09.604000,,,1336794,,34689
2022-12-27 14:38:10.131000,,,1339426,,34690
2022-12-27 14:38:10.652000,117.66,,1340646,,
2022-12-27 14:38:11.167000,,,1341960,,
2022-12-27 14:38:11.682000,117.64,117.66,1345466,,34691
2022-12-27 14:38:12.205000,,,1345666,,
2022-12-27 14:38:12.831000,117.62,117.65,1346477,,34692
2022-12-27 14:38:13.347000,117.57,117.6,1347368,,34693
2022-12-27 14:38:13.865000,117.59,,1351964,,
2022-12-27 14:38:14.380000,117.58,,1352638,,34694
2022-12-27 14:38:14.896000,117.57,117.59,1353257,,
2022-12-27 14:38:15.408000,,,1356426,,34695
2022-12-27 14:38:15.955000,117.61,117.64,1358475,,
2022-12-27 14:38:16.474000,,,1358618,,
2022-12-27 14:38:17.009000,117.62,117.65,1358847,,34696
2022-12-27 14:38:17.549000,117.67,117.7,1362074,,34697
2022-12-27 14:38:18.050000,,,1362199,,
2022-12-27 14:38:18.793000,,117.71,1362781,,34698
2022-12-27 14:38:19.346000,,,1362981,,34699
2022-12-27 14:38:19.876000,,117.7,1363315,,
2022-12-27 14:38:20.419000,,,1363365,,34700
2022-12-27 14:38:20.957000,,,1363414,,
2022-12-27 14:38:21.483000,,,1363526,,34701
2022-12-27 14:38:22.020000,,,1363533,,
2022-12-27 14:38:22.562000,117.63,117.67,1364139,,34702
2022-12-27 14:38:23.077000,,,1364342,,
2022-12-27 14:38:23.614000,117.65,117.68,1364385,,34703
2022-12-27 14:38:24.143000,,,1364386,,
2022-12-27 14:38:24.672000,,,1364489,,34704
2022-12-27 14:38:25.175000,,,1364990,,
2022-12-27 14:38:25.677000,,,1368494,,34705
2022-12-27 14:38:26.184000,117.66,,1368504,,
2022-12-27 14:38:26.687000,117.64,117.66,1369052,,34706
2022-12-27 14:38:27.200000,117.63,117.65,1369354,,
2022-12-27 14:38:27.724000,117.62,,1369454,,34707
2022-12-27 14:38:28.265000,,,1369724,,
2022-12-27 14:38:28.810000,117.67,117.69,1370124,,34708
2022-12-27 14:38:29.319000,117.69,117.7,1371272,,
2022-12-27 14:38:29.867000,,,1371273,,
2022-12-27 14:38:30.383000,117.7,117.74,1373083,,34710
2022-12-27 14:38:30.921000,117.73,117.75,1373656,,
2022-12-27 14:38:31.443000,117.68,117.71,1373900,,34711
2022-12-27 14:38:31.969000,117.67,117.7,1374002,,
2022-12-27 14:38:32.516000,117.66,117.69,1374454,,34712
2022-12-27 14:38:33.153000,117.67,117.71,1375038,,
2022-12-27 14:38:33.680000,,117.7,1375338,,34713
2022-12-27 14:38:34.214000,117.66,,,,
2022-12-27 14:38:34.748000,,,1375464,,
2022-12-27 14:38:35.286000,,117.69,,,34714
2022-12-27 14:38:36.048000,117.62,117.65,1375885,,34715
2022-12-27 14:38:36.590000,117.63,117.66,1375935,,34716
2022-12-27 14:38:37.127000,,,1375937,,
2022-12-27 14:38:37.652000,,,1375943,,34717
2022-12-27 14:38:38.179000,,,1375944,,
2022-12-27 14:38:38.686000,,,1376944,,34718
2022-12-27 14:38:39.191000,117.6,117.63,1378582,,34719
2022-12-27 14:38:39.726000,,117.64,1379684,,
2022-12-27 14:38:40.251000,,,1379685,,
2022-12-27 14:38:40.754000,,,1380535,,
2022-12-27 14:38:41.255000,,,1381050,,34720
2022-12-27 14:38:41.761000,117.61,,1381101,,34721
2022-12-27 14:38:42.270000,117.6,117.65,1382857,,
2022-12-27 14:38:42.790000,117.64,117.67,1383210,,34722
2022-12-27 14:38:43.306000,,117.66,1383213,,34723
2022-12-27 14:38:43.849000,,117.67,1384216,,
2022-12-27 14:38:44.386000,117.59,117.62,1389000,,34724
2022-12-27 14:38:44.913000,,117.61,1390658,,
2022-12-27 14:38:45.437000,117.62,117.66,1391835,,34725
2022-12-27 14:38:45.973000,117.61,,,,
2022-12-27 14:38:46.474000,117.66,117.7,1393286,,34726
2022-12-27 14:38:46.987000,,,1394531,,
2022-12-27 14:38:47.491000,,117.69,,,34727
2022-12-27 14:38:48.022000,,,1394581,,
2022-12-27 14:38:48.530000,117.67,117.7,1395072,,34728
2022-12-27 14:38:49.037000,117.66,,,,
2022-12-27 14:38:49.540000,117.68,117.71,1396347,,34729
2022-12-27 14:38:50.044000,117.67,117.7,1396966,,
2022-12-27 14:38:50.546000,,117.69,1397638,,34730
2022-12-27 14:38:51.050000,117.66,117.68,1397782,,
2022-12-27 14:38:51.574000,,,1397982,,
2022-12-27 14:38:52.108000,117.68,117.71,1398179,,34731
2022-12-27 14:38:52.636000,117.69,117.72,1400732,,34732
2022-12-27 14:38:53.161000,,,1400834,,
2022-12-27 14:38:53.671000,117.66,117.68,1401565,,34733
2022-12-27 14:38:54.175000,,,1401767,,
2022-12-27 14:38:54.719000,,,1402767,,34734
2022-12-27 14:38:55.264000,,,1405768,,
2022-12-27 14:38:55.779000,,,1405848,,
2022-12-27 14:38:56.295000,117.71,117.74,1407938,,34736
2022-12-27 14:38:56.803000,,,1408052,,
2022-12-27 14:38:57.327000,117.72,,1408694,,34737
2022-12-27 14:38:57.841000,,117.76,1408699,,
2022-12-27 14:38:58.351000,117.71,117.73,1409267,,34738
2022-12-27 14:38:58.852000,,,1411245,,
2022-12-27 14:38:59.374000,,117.74,1411556,,34739
2022-12-27 14:38:59.888000,,,1411572,,
2022-12-27 14:39:00.417000,,,,,34740
2022-12-27 14:39:00.925000,,,1411760,,
2022-12-27 14:39:01.470000,,117.73,1412267,,
2022-12-27 14:39:02.015000,,117.72,1413142,,34741
2022-12-27 14:39:02.536000,117.69,117.7,1415588,,34742
2022-12-27 14:39:03.048000,117.64,117.67,1416606,,34743
2022-12-27 14:39:03.562000,117.6,117.63,1417695,,
2022-12-27 14:39:04.100000,117.54,117.57,1420029,,
2022-12-27 14:39:04.623000,117.53,117.54,1422645,,34744
2022-12-27 14:39:05.140000,117.52,,1424496,,
2022-12-27 14:39:05.644000,117.57,117.58,1424694,,34745
2022-12-27 14:39:06.166000,117.58,117.61,1428256,,
2022-12-27 14:39:06.682000,,117.6,1429111,,34746
2022-12-27 14:39:07.193000,117.59,117.61,1429126,,34747
2022-12-27 14:39:07.717000,,,1429427,,
2022-12-27 14:39:08.237000,117.57,117.6,1430322,,34748
2022-12-27 14:39:08.758000,117.58,,1430665,,
2022-12-27 14:39:09.280000,117.6,117.64,1432771,,
2022-12-27 14:39:09.788000,117.59,117.63,,,34749
2022-12-27 14:39:10.289000,117.57,117.61,1432984,,
2022-12-27 14:39:10.828000,117.6,117.62,1433084,,34750
2022-12-27 14:39:11.368000,,,1433114,,34751
2022-12-27 14:39:11.878000,117.62,117.64,1436271,,
2022-12-27 14:39:12.404000,,,1436371,,
2022-12-27 14:39:12.913000,117.65,117.69,1437125,,34752
2022-12-27 14:39:13.465000,,117.68,1437476,,34753
2022-12-27 14:39:14.011000,117.66,117.7,1441820,,
2022-12-27 14:39:14.536000,,117.69,1443098,,34754
2022-12-27 14:39:15.049000,,,1443789,,
2022-12-27 14:39:15.556000,117.67,117.7,1444245,,34755
2022-12-27 14:39:16.066000,117.68,117.72,1444948,,
2022-12-27 14:39:16.589000,117.66,117.68,1446062,,34756
2022-12-27 14:39:17.093000,,117.67,1446063,,
2022-12-27 14:39:17.623000,117.57,117.6,1446817,,34757
2022-12-27 14:39:18.141000,,117.58,1447117,,
2022-12-27 14:39:18.678000,,117.59,1447322,,34758
2022-12-27 14:39:19.198000,,,1448522,,
2022-12-27 14:39:19.707000,117.53,117.57,1449715,,34759
2022-12-27 14:39:20.209000,117.62,117.64,1450946,,34760
2022-12-27 14:39:20.718000,117.58,117.62,1454846,,
2022-12-27 14:39:21.252000,117.56,117.58,1454996,,34761
2022-12-27 14:39:21.787000,,117.59,1458398,,
2022-12-27 14:39:22.310000,,,1458399,,
2022-12-27 14:39:22.846000,117.58,117.62,1460028,,34762
2022-12-27 14:39:23.358000,117.6,117.64,1460528,,34763
2022-12-27 14:39:23.879000,117.62,117.67,1461631,,
2022-12-27 14:39:24.391000,,117.65,1462281,,34764
2022-12-27 14:39:24.931000,,117.66,,,
2022-12-27 14:39:25.466000,,,,,34765
2022-12-27 14:39:26.088000,117.61,,,,
2022-12-27 14:39:26.598000,117.6,117.63,1462564,,34766
2022-12-27 14:39:27.124000,117.62,117.66,1462895,,34767
2022-12-27 14:39:27.662000,117.6,117.65,1462896,,
2022-12-27 14:39:28.186000,117.61,,1463302,,
2022-12-27 14:39:28.712000,117.6,,,,34768
2022-12-27 14:39:29.215000,,117.64,1463503,,34769
2022-12-27 14:39:29.742000,,,1463507,,
2022-12-27 14:39:30.256000,,,1463714,,
2022-12-27 14:39:30.790000,,117.65,1464026,,34770
2022-12-27 14:39:31.296000,,117.63,1464028,,
2022-12-27 14:39:31.845000,,,1464128,,34771
2022-12-27 14:39:32.373000,,,1464129,,
2022-12-27 14:39:32.875000,,,1464261,,34772
2022-12-27 14:39:33.566000,,,1465261,,34773
2022-12-27 14:39:34.096000,,,1465263,,
2022-12-27 14:39:34.613000,117.64,117.67,1466170,,34774
2022-12-27 14:39:35.160000,117.61,117.64,1469722,,34775
2022-12-27 14:39:35.678000,117.6,117.62,1470111,,
2022-12-27 14:39:36.322000,,,,,34776
2022-12-27 14:39:36.839000,,117.61,1470319,,
2022-12-27 14:39:37.353000,117.56,117.57,1471726,,34777
2022-12-27 14:39:37.862000,117.59,117.63,1473137,,
2022-12-27 14:39:38.371000,117.57,117.62,1473138,,34778
2022-12-27 14:39:38.892000,,,1474548,,
2022-12-27 14:39:39.426000,117.56,117.61,1474549,,34779
2022-12-27 14:39:39.927000,117.58,,1474779,,
2022-12-27 14:39:40.438000,117.57,117.6,,,34780
2022-12-27 14:39:40.944000,,,1477779,,
2022-12-27 14:39:41.450000,,,1477842,,34781
2022-12-27 14:39:41.954000,,,1477916,,
2022-12-27 14:39:42.480000,117.56,117.59,1479631,,34782
2022-12-27 14:39:42.995000,,,1479635,,
2022-12-27 14:39:43.496000,117.57,117.6,1480492,,34783
2022-12-27 14:39:44.033000,,,1481522,,
2022-12-27 14:39:44.543000,117.58,117.61,1481526,,34784
2022-12-27 14:39:45.070000,117.6,,1481895,,
2022-12-27 14:39:45.572000,117.56,117.6,1481985,,34785
2022-12-27 14:39:46.079000,117.5,117.52,1488142,,
2022-12-27 14:39:46.603000,,,1488143,,
2022-12-27 14:39:47.117000,,,1488144,,
2022-12-27 14:39:47.627000,117.46,117.49,1499036,,34787
2022-12-27 14:39:48.152000,117.47,117.5,1502704,,34788
2022-12-27 14:39:48.669000,,,1502995,,
2022-12-27 14:39:49.186000,,,1503996,,
2022-12-27 14:39:49.697000,117.46,117.49,1505039,,34789
2022-12-27 14:39:50.236000,,117.5,1505303,,
2022-12-27 14:39:50.764000,,117.49,1506104,,34790
2022-12-27 14:39:51.266000,,,1509744,,
2022-12-27 14:39:51.769000,,,1509802,,34791
2022-12-27 14:39:52.285000,117.43,117.45,1510576,,
2022-12-27 14:39:52.805000,,,1510577,,
2022-12-27 14:39:53.307000,,117.46,1512109,,34792
2022-12-27 14:39:53.843000,,,1512314,,34793
2022-12-27 14:39:54.386000,,,1513118,,34794
2022-12-27 14:39:54.895000,,,1513415,,
2022-12-27 14:39:55.436000,,,1514075,,34795
2022-12-27 14:39:55.972000,,,1517309,,
2022-12-27 14:39:56.490000,,,1517411,,
2022-12-27 14:39:57.032000,117.42,,1517839,,34796
2022-12-27 14:39:57.552000,117.4,117.44,1520960,,34797
2022-12-27 14:39:58.074000,,117.45,1521061,,
2022-12-27 14:39:58.607000,117.39,,1521361,,34798
2022-12-27 14:39:59.130000,117.4,,1522261,,
2022-12-27 14:39:59.651000,,,1522291,,34799
2022-12-27 14:40:00.173000,,,1522491,,34800
2022-12-27 14:40:00.684000,,117.44,1523041,,
2022-12-27 14:40:01.202000,117.36,117.38,1523821,,34801
2022-12-27 14:40:01.732000,117.39,117.43,1524446,,
2022-12-27 14:40:02.277000,117.34,117.36,1525133,,34802
2022-12-27 14:40:02.795000,117.41,117.45,1526641,,
2022-12-27 14:40:03.319000,117.39,117.42,1528320,,34803
2022-12-27 14:40:03.853000,117.4,117.43,1532706,,
2022-12-27 14:40:04.383000,117.38,117.42,1532718,,34804
2022-12-27 14:40:04.913000,,117.41,,,
2022-12-27 14:40:05.429000,117.39,117.42,1535181,,34805
2022-12-27 14:40:05.975000,117.4,,,,
2022-12-27 14:40:06.477000,,117.43,1535690,,34806
2022-12-27 14:40:07.053000,117.37,117.39,1536067,,
2022-12-27 14:40:07.593000,117.4,117.43,1538099,,34807
2022-12-27 14:40:08.118000,117.39,,,,
2022-12-27 14:40:08.642000,117.37,117.39,1538789,,34808
2022-12-27 14:40:09.152000,117.38,117.42,1539093,,
2022-12-27 14:40:09.655000,117.37,117.41,1539094,,34809
2022-12-27 14:40:11.082000,117.35,117.39,1540472,,34811
2022-12-27 14:40:11.612000,117.33,117.36,1541240,,
2022-12-27 14:40:12.144000,117.34,117.38,1541491,,34812
2022-12-27 14:40:12.646000,117.33,,1542315,,
2022-12-27 14:40:13.176000,,117.37,1542331,,
2022-12-27 14:40:13.687000,,117.36,1542389,,34813
2022-12-27 14:40:14.210000,117.32,117.34,1550582,,
2022-12-27 14:40:14.725000,117.3,117.33,1551866,,34814
2022-12-27 14:40:15.228000,117.29,,1552549,,34815
2022-12-27 14:40:15.754000,117.28,117.31,1552812,,
2022-12-27 14:40:16.270000,,117.3,1552890,,
2022-12-27 14:40:16.816000,117.26,,1553090,,34816
2022-12-27 14:40:17.352000,117.27,117.31,1553278,,34817
2022-12-27 14:40:17.881000,117.25,117.27,1557589,,
2022-12-27 14:40:18.385000,117.27,117.31,1559070,,34818
2022-12-27 14:40:18.904000,117.3,117.33,1562576,,
2022-12-27 14:40:19.420000,117.35,117.37,1563356,,34819
2022-12-27 14:40:19.935000,117.32,117.36,1566677,,
2022-12-27 14:40:20.451000,117.33,117.37,1567025,,34820
2022-12-27 14:40:20.968000,117.32,117.35,1567630,,
2022-12-27 14:40:21.510000,117.28,117.32,1568623,,34821
2022-12-27 14:40:22.013000,117.26,117.28,1568903,,
2022-12-27 14:40:22.528000,117.27,117.31,1569310,,34822
2022-12-27 14:40:23.066000,117.33,117.37,1570876,,
2022-12-27 14:40:23.589000,,,1570986,,34823
