time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-30 18:51:26.609000,,,42104995,,49886
2022-12-30 18:51:27.143000,,,42105244,,
2022-12-30 18:51:27.682000,,,42105247,,49887
2022-12-30 18:51:28.208000,,,42105248,,
2022-12-30 18:51:28.727000,,,42105559,,
2022-12-30 18:51:29.236000,,128.33,42105791,,49888
2022-12-30 18:51:29.779000,,,42106894,,49889
2022-12-30 18:51:30.330000,,,42106920,,49890
2022-12-30 18:51:30.837000,,,42106927,,
2022-12-30 18:51:31.363000,,128.32,42106979,,
2022-12-30 18:51:31.886000,,128.33,42107041,,49891
2022-12-30 18:51:32.434000,,,42107060,,49892
2022-12-30 18:51:32.944000,,128.32,42107065,,
2022-12-30 18:51:33.461000,,128.33,42107316,,
2022-12-30 18:51:33.964000,,,,,49893
2022-12-30 18:51:34.474000,128.32,128.34,42113226,,49894
2022-12-30 18:51:35.002000,,,42113332,,
2022-12-30 18:51:35.523000,128.34,128.35,42113754,,49895
2022-12-30 18:51:36.041000,,,42114507,,
2022-12-30 18:51:36.587000,,,42114866,,49896
2022-12-30 18:51:37.127000,,,42115270,,
2022-12-30 18:51:37.657000,,128.36,42115298,,49897
2022-12-30 18:51:38.158000,,128.35,42119502,,
2022-12-30 18:51:38.682000,128.35,128.36,42119543,,49898
2022-12-30 18:51:39.217000,,,42119591,,49899
2022-12-30 18:51:39.765000,128.36,128.37,42121422,,
2022-12-30 18:51:40.274000,,,42121822,,
2022-12-30 18:51:40.813000,128.35,,42124897,,49900
2022-12-30 18:51:41.347000,128.36,,42125540,,49901
2022-12-30 18:51:41.892000,128.35,,42126156,,
2022-12-30 18:51:42.408000,,,42126254,,49902
2022-12-30 18:51:42.922000,,128.36,42126259,,
2022-12-30 18:51:43.442000,128.36,128.37,42126443,,49903
2022-12-30 18:51:43.981000,,,42126525,,
2022-12-30 18:51:44.493000,128.37,128.38,42126956,,49904
2022-12-30 18:51:45.013000,,,42127277,,
2022-12-30 18:51:45.556000,,,42128225,,49905
2022-12-30 18:51:46.077000,,,42128298,,49906
2022-12-30 18:51:46.611000,,,42128604,,
2022-12-30 18:51:47.161000,,,42128615,,
2022-12-30 18:51:47.664000,,128.39,42129199,,49907
2022-12-30 18:51:48.184000,,128.38,42130000,,
2022-12-30 18:51:48.730000,128.38,128.39,42130307,,49908
2022-12-30 18:51:49.276000,,128.4,42132225,,
2022-12-30 18:51:49.785000,,128.39,42132658,,49909
2022-12-30 18:51:50.326000,,,42134619,,49910
2022-12-30 18:51:50.856000,,128.4,42134659,,
2022-12-30 18:51:51.393000,128.39,,42134756,,49911
2022-12-30 18:51:51.905000,,,42135252,,
2022-12-30 18:51:52.440000,128.38,,42135987,,49912
2022-12-30 18:51:52.984000,128.39,,42136503,,
2022-12-30 18:51:53.520000,128.38,128.39,42136644,,49913
2022-12-30 18:51:54.022000,128.39,128.4,42138378,,
2022-12-30 18:51:54.560000,,,42138795,,49914
2022-12-30 18:51:55.074000,,,42146086,,
2022-12-30 18:51:55.586000,,128.41,42146088,,49915
2022-12-30 18:51:56.122000,,,42146914,,
2022-12-30 18:51:56.636000,,128.4,42147339,,49916
2022-12-30 18:51:57.186000,,,42147439,,
2022-12-30 18:51:57.771000,,,42147744,,49917
2022-12-30 18:51:58.289000,,,42147745,,49918
2022-12-30 18:51:58.807000,,,42148746,,
2022-12-30 18:51:59.317000,,,42150292,,
2022-12-30 18:51:59.868000,128.36,128.37,42154593,,49919
2022-12-30 18:52:00.415000,128.37,128.38,42154835,,49920
2022-12-30 18:52:00.959000,128.36,,42154944,,
2022-12-30 18:52:01.488000,128.37,,42155068,,49921
2022-12-30 18:52:02.035000,,,42156075,,
2022-12-30 18:52:02.561000,128.36,,42157007,,49922
2022-12-30 18:52:03.066000,,128.37,42157147,,
2022-12-30 18:52:03.613000,,,42157468,,49923
2022-12-30 18:52:04.158000,128.37,128.38,42163250,,49924
2022-12-30 18:52:04.676000,128.38,128.39,42163572,,
2022-12-30 18:52:05.205000,128.39,128.41,42167838,,49925
2022-12-30 18:52:05.743000,,,42167965,,
2022-12-30 18:52:06.248000,,,42168690,,49926
2022-12-30 18:52:06.772000,,,42168720,,
2022-12-30 18:52:07.313000,,,42168743,,
2022-12-30 18:52:07.839000,,,42169744,,49927
2022-12-30 18:52:08.347000,128.4,,42169761,,49928
2022-12-30 18:52:08.873000,,,42170686,,
2022-12-30 18:52:09.416000,128.39,128.4,42172174,,49929
2022-12-30 18:52:09.932000,,,42172325,,
2022-12-30 18:52:10.460000,,,,,49930
2022-12-30 18:52:11.005000,,,42172326,,
2022-12-30 18:52:11.541000,128.38,128.39,42173994,,49931
2022-12-30 18:52:12.060000,,,42176795,,
2022-12-30 18:52:12.609000,128.36,128.37,42178151,,49932
2022-12-30 18:52:13.160000,,,42178176,,
2022-12-30 18:52:13.674000,,128.38,42178199,,49933
2022-12-30 18:52:14.180000,128.37,,42178260,,49934
2022-12-30 18:52:14.687000,,,42178892,,
2022-12-30 18:52:15.201000,,,42178893,,
2022-12-30 18:52:15.748000,,,42182419,,49935
2022-12-30 18:52:16.275000,,,42182587,,
2022-12-30 18:52:16.806000,,,42182589,,49936
2022-12-30 18:52:17.823000,,,42182796,,49937
2022-12-30 18:52:18.348000,,,42182837,,
2022-12-30 18:52:18.886000,,,42182892,,49938
2022-12-30 18:52:19.409000,,,42183036,,49939
2022-12-30 18:52:19.923000,,,42183146,,
2022-12-30 18:52:20.460000,,,42183147,,49940
2022-12-30 18:52:20.987000,,,42183537,,
2022-12-30 18:52:21.534000,,,42185620,,49941
2022-12-30 18:52:22.059000,,,42185667,,
2022-12-30 18:52:22.572000,,,42185673,,
2022-12-30 18:52:23.094000,,,,,49942
2022-12-30 18:52:23.639000,,,42185674,,49943
2022-12-30 18:52:24.152000,,,42185676,,
2022-12-30 18:52:24.674000,,,42185888,,49944
2022-12-30 18:52:25.184000,,,42186189,,49945
2022-12-30 18:52:25.731000,,,42186211,,
2022-12-30 18:52:26.254000,,,42186357,,
2022-12-30 18:52:26.756000,,,42187357,,49946
2022-12-30 18:52:27.284000,128.38,128.39,42187781,,
2022-12-30 18:52:27.813000,,,42187892,,49947
2022-12-30 18:52:28.321000,,,42189134,,49948
2022-12-30 18:52:28.845000,,,42189137,,
2022-12-30 18:52:29.354000,,,42189138,,49949
2022-12-30 18:52:29.892000,,,42189367,,
2022-12-30 18:52:30.415000,,,42190368,,49950
2022-12-30 18:52:30.952000,,,42190571,,
2022-12-30 18:52:31.503000,,,42190620,,
2022-12-30 18:52:32.005000,,,42190669,,49951
2022-12-30 18:52:32.547000,,,42190818,,49952
2022-12-30 18:52:33.063000,,,42190819,,
2022-12-30 18:52:33.577000,,,42190922,,
2022-12-30 18:52:34.121000,,,42190945,,49953
2022-12-30 18:52:34.639000,,,42191218,,49954
2022-12-30 18:52:35.171000,,,42191256,,49955
2022-12-30 18:52:35.702000,,,42191478,,
2022-12-30 18:52:36.240000,,,42191631,,49956
2022-12-30 18:52:36.765000,128.39,128.4,42192273,,
2022-12-30 18:52:37.313000,,,42192473,,
2022-12-30 18:52:37.840000,128.4,128.41,42194480,,49957
2022-12-30 18:52:38.353000,128.39,128.4,42194634,,49958
2022-12-30 18:52:38.893000,,,42200630,,
2022-12-30 18:52:39.412000,,,42200726,,49959
2022-12-30 18:52:39.924000,,,42201107,,
2022-12-30 18:52:40.987000,,,,,49960
2022-12-30 18:52:41.529000,,128.41,42203118,,49961
2022-12-30 18:52:42.075000,,,42203719,,
2022-12-30 18:52:42.576000,,,42203858,,49962
2022-12-30 18:52:43.078000,,,42206789,,
2022-12-30 18:52:43.586000,128.4,,42207707,,49963
2022-12-30 18:52:44.101000,,,42208317,,
2022-12-30 18:52:44.643000,,,42208494,,49964
2022-12-30 18:52:45.160000,,,42209160,,49965
2022-12-30 18:52:45.872000,,,42210680,,
2022-12-30 18:52:46.411000,,,42211307,,49966
2022-12-30 18:52:46.934000,128.41,128.42,42213337,,
2022-12-30 18:52:47.480000,,,42213439,,49967
2022-12-30 18:52:48.003000,,,42214410,,
2022-12-30 18:52:48.518000,,,42214686,,49968
2022-12-30 18:52:49.060000,128.42,128.43,42217822,,
