time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-29 14:31:52.445000,116.25,,,,34312
2022-12-29 14:31:52.949000,,,506212,,
2022-12-29 14:31:53.482000,,116.29,506227,,34313
2022-12-29 14:31:54.022000,116.26,,509014,,
2022-12-29 14:31:55.056000,116.27,116.3,510515,,34314
2022-12-29 14:31:55.564000,116.28,,510865,,34315
2022-12-29 14:31:56.069000,116.24,116.26,513165,,
2022-12-29 14:31:56.574000,,116.28,513180,,34316
2022-12-29 14:31:57.105000,116.2,116.23,514671,,
2022-12-29 14:31:57.629000,116.15,116.19,515459,,34317
2022-12-29 14:31:58.160000,,,515466,,
2022-12-29 14:31:58.691000,116.13,116.15,521106,,34318
2022-12-29 14:31:59.225000,116.14,116.16,522689,,
2022-12-29 14:31:59.736000,116.16,116.19,523767,,34319
2022-12-29 14:32:00.254000,,,525027,,
2022-12-29 14:32:00.785000,116.12,116.14,528524,,34320
2022-12-29 14:32:01.315000,116.09,116.11,529302,,34321
2022-12-29 14:32:01.827000,116.06,116.1,530737,,
2022-12-29 14:32:02.373000,116.07,,532165,,34322
2022-12-29 14:32:02.885000,116.08,,533116,,
2022-12-29 14:32:03.408000,116.09,116.13,535255,,34323
2022-12-29 14:32:03.952000,,,539114,,
2022-12-29 14:32:04.477000,116.08,,540137,,34324
2022-12-29 14:32:04.979000,,116.1,540483,,
2022-12-29 14:32:05.488000,116.07,,540484,,34325
2022-12-29 14:32:06.019000,116.06,,540584,,
2022-12-29 14:32:06.551000,116.09,116.15,541365,,34326
2022-12-29 14:32:07.062000,116.1,,541603,,
2022-12-29 14:32:07.580000,116.09,,542240,,34327
2022-12-29 14:32:08.091000,,116.13,544330,,
2022-12-29 14:32:08.596000,116.12,116.18,545630,,34328
2022-12-29 14:32:09.103000,116.08,116.14,545750,,
2022-12-29 14:32:09.633000,116.16,116.22,,,34329
2022-12-29 14:32:10.175000,116.1,116.16,546200,,
2022-12-29 14:32:10.681000,116.14,116.19,546250,,34330
2022-12-29 14:32:11.211000,,,546293,,
2022-12-29 14:32:11.743000,116.1,116.16,546393,,34331
2022-12-29 14:32:12.272000,116.08,116.12,547607,,34332
2022-12-29 14:32:12.808000,,116.1,,,
2022-12-29 14:32:13.354000,,116.12,547807,,34333
2022-12-29 14:32:13.887000,116.06,116.1,547991,,
2022-12-29 14:32:14.389000,,,548230,,34334
2022-12-29 14:32:14.896000,116.08,116.11,,,
2022-12-29 14:32:15.437000,,,,,34335
2022-12-29 14:32:15.961000,,,548252,,
2022-12-29 14:32:16.499000,116.07,116.12,548679,,34336
2022-12-29 14:32:17.011000,116.11,116.17,548734,,
2022-12-29 14:32:17.536000,116.07,116.12,548938,,34337
2022-12-29 14:32:18.060000,116.06,116.09,549152,,
2022-12-29 14:32:18.591000,,116.12,549354,,34338
2022-12-29 14:32:19.099000,,,550355,,
2022-12-29 14:32:19.612000,116.1,116.15,,,34339
2022-12-29 14:32:20.135000,116.08,116.13,550490,,
2022-12-29 14:32:20.652000,116.05,116.08,556165,,34340
2022-12-29 14:32:21.176000,,116.07,556765,,
2022-12-29 14:32:21.713000,,,557665,,34341
2022-12-29 14:32:22.238000,116.01,116.04,560268,,
2022-12-29 14:32:22.796000,116.07,116.1,561951,,34342
2022-12-29 14:32:23.304000,116.06,116.09,562528,,34343
2022-12-29 14:32:23.829000,116.07,,562828,,
2022-12-29 14:32:24.363000,116.06,116.1,563878,,34344
2022-12-29 14:32:24.875000,116.05,116.09,564648,,
2022-12-29 14:32:25.389000,,,,,34345
2022-12-29 14:32:25.920000,116.07,116.1,564748,,
2022-12-29 14:32:26.445000,116.08,,564751,,34346
2022-12-29 14:32:26.978000,116.07,,564753,,
2022-12-29 14:32:27.507000,116.04,116.06,565753,,34347
2022-12-29 14:32:28.024000,,,566188,,
2022-12-29 14:32:28.563000,,116.08,567033,,34348
2022-12-29 14:32:29.105000,116.02,,567138,,
2022-12-29 14:32:29.607000,116.03,,567320,,34349
2022-12-29 14:32:30.121000,116.01,116.05,568080,,
2022-12-29 14:32:30.641000,116.02,,568210,,34350
2022-12-29 14:32:31.179000,,116.06,570389,,
2022-12-29 14:32:31.701000,116.01,116.05,570491,,34351
2022-12-29 14:32:32.218000,116.02,116.06,570835,,
2022-12-29 14:32:32.729000,116.03,,571737,,34352
2022-12-29 14:32:33.233000,116.02,,571837,,
2022-12-29 14:32:33.750000,116.03,116.07,572583,,34353
2022-12-29 14:32:34.281000,116.02,116.08,574783,,34354
2022-12-29 14:32:34.788000,116.03,116.07,574841,,
2022-12-29 14:32:35.333000,116,116.03,575739,,34355
2022-12-29 14:32:35.849000,115.87,115.91,591722,,
2022-12-29 14:32:36.354000,115.86,115.88,592720,,34356
2022-12-29 14:32:36.904000,115.84,115.87,596032,,
2022-12-29 14:32:37.436000,115.82,115.86,597178,,
2022-12-29 14:32:37.962000,115.8,115.84,598249,,34357
2022-12-29 14:32:38.473000,115.83,115.86,598569,,34358
2022-12-29 14:32:38.998000,,115.87,602009,,
2022-12-29 14:32:39.509000,,115.86,605423,,34359
2022-12-29 14:32:40.035000,115.89,115.94,609326,,
2022-12-29 14:32:40.549000,115.9,115.93,609717,,34360
2022-12-29 14:32:41.072000,115.91,115.97,611718,,
2022-12-29 14:32:41.604000,115.94,115.99,613434,,34361
2022-12-29 14:32:42.122000,,115.96,613660,,
2022-12-29 14:32:42.633000,115.92,115.95,614617,,34362
2022-12-29 14:32:43.157000,115.91,,615321,,
2022-12-29 14:32:43.668000,,,616032,,34363
2022-12-29 14:32:44.198000,115.93,,617188,,
2022-12-29 14:32:44.710000,115.92,,617692,,34364
2022-12-29 14:32:45.212000,115.86,115.9,619010,,
2022-12-29 14:32:45.737000,,115.89,620397,,34365
2022-12-29 14:32:46.254000,115.82,115.84,620838,,
2022-12-29 14:32:46.759000,,115.87,621838,,34366
2022-12-29 14:32:47.284000,115.81,115.83,622339,,34367
2022-12-29 14:32:47.826000,115.87,115.9,622740,,
2022-12-29 14:32:48.346000,115.85,115.89,623290,,34368
2022-12-29 14:32:48.857000,115.87,115.9,623301,,
2022-12-29 14:32:49.401000,115.89,115.92,625921,,34369
2022-12-29 14:32:49.911000,,,626072,,
2022-12-29 14:32:50.438000,115.88,,626330,,34370
2022-12-29 14:32:50.951000,,115.93,626535,,
2022-12-29 14:32:51.476000,115.89,,627450,,34371
2022-12-29 14:32:52.008000,115.88,115.92,627551,,
2022-12-29 14:32:52.511000,115.89,115.93,627651,,34372
2022-12-29 14:32:53.022000,115.95,115.99,629296,,
2022-12-29 14:32:53.524000,115.91,115.95,631482,,34373
2022-12-29 14:32:54.030000,115.9,,631743,,
2022-12-29 14:32:54.556000,115.95,115.99,632906,,34374
2022-12-29 14:32:55.093000,115.93,115.97,633031,,
2022-12-29 14:32:55.599000,,115.98,633402,,34375
2022-12-29 14:32:56.112000,115.94,115.99,633459,,
2022-12-29 14:32:56.637000,115.93,115.96,633561,,34376
2022-12-29 14:32:57.169000,,,633869,,
2022-12-29 14:32:57.671000,,115.98,634153,,34377
2022-12-29 14:32:58.176000,115.94,115.99,634158,,
2022-12-29 14:32:58.688000,115.96,116,635169,,34378
2022-12-29 14:32:59.211000,,,635219,,
2022-12-29 14:32:59.722000,115.97,115.99,635220,,34379
2022-12-29 14:33:00.240000,115.94,115.98,,,
2022-12-29 14:33:00.758000,115.95,115.99,635384,,34380
2022-12-29 14:33:01.271000,115.99,116.02,637277,,
2022-12-29 14:33:01.805000,116.03,116.07,640155,,34381
2022-12-29 14:33:02.306000,116.07,116.11,641724,,34382
2022-12-29 14:33:02.825000,116.02,116.06,642344,,
2022-12-29 14:33:03.337000,115.99,116.03,643184,,34383
2022-12-29 14:33:03.848000,,,643495,,
2022-12-29 14:33:04.352000,116.01,116.06,646464,,34384
2022-12-29 14:33:04.870000,,116.05,646764,,
2022-12-29 14:33:05.391000,115.99,116.03,647035,,34385
2022-12-29 14:33:05.911000,116,116.05,647586,,
2022-12-29 14:33:06.430000,115.99,116.02,647587,,34386
2022-12-29 14:33:06.955000,,116.04,647672,,
2022-12-29 14:33:07.477000,,116.02,651472,,34387
2022-12-29 14:33:08.014000,,,651498,,
2022-12-29 14:33:08.518000,,116.05,651798,,34388
2022-12-29 14:33:09.056000,115.94,115.96,653521,,
2022-12-29 14:33:09.574000,,115.98,654721,,34389
2022-12-29 14:33:10.091000,115.97,116.02,654729,,
2022-12-29 14:33:10.592000,,,654866,,34390
2022-12-29 14:33:11.111000,,,655171,,
2022-12-29 14:33:11.631000,115.92,115.95,655781,,34391
2022-12-29 14:33:12.136000,115.9,115.93,655931,,
2022-12-29 14:33:12.647000,,115.94,656546,,34392
2022-12-29 14:33:13.153000,115.89,115.93,657126,,
2022-12-29 14:33:13.683000,,115.92,657128,,34393
2022-12-29 14:33:14.220000,,115.93,657928,,
2022-12-29 14:33:14.753000,,115.92,658493,,34394
2022-12-29 14:33:15.264000,115.84,115.87,659915,,
2022-12-29 14:33:15.808000,115.86,115.92,661969,,34395
2022-12-29 14:33:16.333000,115.88,,665900,,34396
2022-12-29 14:33:16.858000,,,665909,,
2022-12-29 14:33:17.437000,115.81,115.84,667077,,34397
2022-12-29 14:33:17.975000,115.78,115.82,677022,,
2022-12-29 14:33:18.494000,,,678168,,34398
2022-12-29 14:33:19.005000,115.76,115.79,678281,,
2022-12-29 14:33:19.509000,115.82,115.84,678814,,34399
2022-12-29 14:33:20.027000,115.77,115.82,680258,,
2022-12-29 14:33:20.569000,115.76,115.81,680661,,34400
2022-12-29 14:33:21.075000,115.78,115.82,681161,,
2022-12-29 14:33:21.589000,115.76,115.8,681471,,34401
2022-12-29 14:33:22.094000,115.77,115.81,682571,,
2022-12-29 14:33:22.618000,115.78,115.82,683876,,34402
2022-12-29 14:33:23.129000,115.82,115.86,684276,,34403
2022-12-29 14:33:23.652000,115.81,115.85,684495,,
2022-12-29 14:33:24.179000,115.82,115.86,684498,,
2022-12-29 14:33:24.716000,115.86,115.89,685085,,34404
2022-12-29 14:33:25.246000,115.83,115.86,685385,,
2022-12-29 14:33:25.763000,115.85,115.89,686991,,34405
2022-12-29 14:33:26.304000,115.83,115.86,687629,,34406
2022-12-29 14:33:26.829000,115.82,115.85,687840,,
2022-12-29 14:33:27.344000,115.79,115.83,688743,,34407
2022-12-29 14:33:27.879000,115.81,,688943,,
2022-12-29 14:33:28.403000,115.8,,689211,,34408
2022-12-29 14:33:28.919000,,115.82,689311,,
2022-12-29 14:33:29.436000,115.78,,689381,,34409
2022-12-29 14:33:29.982000,115.82,115.84,691050,,
2022-12-29 14:33:30.521000,,115.85,691294,,34410
2022-12-29 14:33:31.039000,,115.86,691522,,
2022-12-29 14:33:31.560000,,115.85,691523,,34411
2022-12-29 14:33:32.097000,,,692307,,
2022-12-29 14:33:32.619000,,,692408,,34412
2022-12-29 14:33:33.132000,,,692639,,
2022-12-29 14:33:33.656000,,115.84,695540,,34413
2022-12-29 14:33:34.174000,115.85,115.88,696316,,
2022-12-29 14:33:34.691000,115.84,115.89,696426,,34414
2022-12-29 14:33:35.194000,115.83,115.88,696556,,
2022-12-29 14:33:35.701000,115.9,115.94,697178,,34415
2022-12-29 14:33:36.219000,115.91,,698039,,
2022-12-29 14:33:36.763000,115.89,,699210,,34416
2022-12-29 14:33:37.288000,115.9,,,,34417
2022-12-29 14:33:37.826000,,,699213,,
2022-12-29 14:33:38.329000,115.92,115.97,699725,,34418
2022-12-29 14:33:38.862000,115.93,115.98,700326,,
2022-12-29 14:33:39.365000,115.94,,700344,,34419
2022-12-29 14:33:39.876000,,,703454,,
2022-12-29 14:33:40.528000,115.93,115.97,703994,,34420
2022-12-29 14:33:41.070000,115.96,115.99,704508,,
2022-12-29 14:33:41.608000,116,116.03,705288,,34421
2022-12-29 14:33:42.120000,116.04,116.08,705892,,
2022-12-29 14:33:42.623000,116.02,116.06,706560,,34422
2022-12-29 14:33:43.161000,,116.07,706710,,34423
2022-12-29 14:33:43.706000,,,706995,,
2022-12-29 14:33:44.236000,116.03,116.06,706996,,34424
2022-12-29 14:33:44.742000,116.04,116.07,707312,,
2022-12-29 14:33:45.263000,116.01,116.05,707614,,34425
2022-12-29 14:33:45.790000,,116.06,711214,,
2022-12-29 14:33:46.319000,116.02,116.05,711517,,34426
2022-12-29 14:33:46.836000,116.04,116.07,712301,,
2022-12-29 14:33:47.362000,116.08,116.11,713744,,34427
2022-12-29 14:33:47.874000,116.13,116.19,715871,,
2022-12-29 14:33:48.418000,116.19,116.22,717088,,34428
2022-12-29 14:33:48.949000,116.27,116.3,718700,,
2022-12-29 14:33:49.493000,116.28,116.32,719231,,34429
2022-12-29 14:33:50.004000,116.27,,719336,,
2022-12-29 14:33:50.509000,116.26,116.3,729718,,34430
2022-12-29 14:33:51.040000,116.3,116.34,730198,,
2022-12-29 14:33:51.544000,116.28,116.33,730215,,34431
2022-12-29 14:33:52.055000,116.29,,730700,,
2022-12-29 14:33:52.560000,116.3,,731814,,34432
2022-12-29 14:33:53.089000,116.39,116.43,732900,,
2022-12-29 14:33:53.609000,116.36,116.41,734142,,34433
2022-12-29 14:33:54.111000,116.38,116.43,734409,,
2022-12-29 14:33:54.628000,116.41,116.44,739367,,34434
2022-12-29 14:33:55.169000,116.42,116.47,739656,,
2022-12-29 14:33:55.678000,116.44,116.48,743656,,34435
2022-12-29 14:33:56.189000,116.42,116.47,743931,,
2022-12-29 14:33:56.696000,,,744053,,34436
2022-12-29 14:33:57.213000,,116.46,744387,,
2022-12-29 14:33:57.752000,,,744908,,34437
2022-12-29 14:33:58.256000,,,744945,,
2022-12-29 14:33:58.768000,,116.47,753195,,34438
2022-12-29 14:33:59.304000,116.49,116.52,753690,,34439
2022-12-29 14:33:59.841000,,,753813,,
2022-12-29 14:34:00.367000,116.46,116.51,756589,,34440
2022-12-29 14:34:00.879000,116.48,116.52,756701,,
2022-12-29 14:34:01.385000,116.47,,757311,,34441
2022-12-29 14:34:01.890000,116.46,116.51,757529,,
2022-12-29 14:34:02.431000,116.47,116.52,757837,,34442
2022-12-29 14:34:02.969000,116.55,116.6,767150,,
2022-12-29 14:34:03.488000,116.57,,767568,,34443
2022-12-29 14:34:04.006000,116.54,116.58,769649,,
2022-12-29 14:34:04.547000,116.59,116.62,770313,,34444
2022-12-29 14:34:05.058000,,,770473,,
2022-12-29 14:34:05.604000,116.57,116.61,771273,,34445
2022-12-29 14:34:06.140000,,,774733,,
2022-12-29 14:34:06.644000,,116.62,,,34446
2022-12-29 14:34:07.167000,,116.6,774883,,
2022-12-29 14:34:07.680000,,,774906,,34447
2022-12-29 14:34:08.223000,,116.59,775106,,
2022-12-29 14:34:08.742000,116.56,,776657,,34448
2022-12-29 14:34:09.797000,,116.6,776793,,34449
2022-12-29 14:34:10.336000,116.59,116.62,776876,,34450
2022-12-29 14:34:10.874000,116.54,116.59,778394,,
2022-12-29 14:34:11.423000,116.53,116.58,778928,,34451
2022-12-29 14:34:11.935000,116.52,116.56,778949,,
2022-12-29 14:34:12.479000,116.55,116.59,779905,,34452
2022-12-29 14:34:13.046000,116.59,116.62,780126,,
2022-12-29 14:34:13.559000,116.62,116.65,781765,,34453
2022-12-29 14:34:14.588000,116.64,116.69,781891,,34454
2022-12-29 14:34:15.117000,,116.68,782451,,
2022-12-29 14:34:15.624000,,116.69,782551,,34455
2022-12-29 14:34:16.135000,,,783362,,
2022-12-29 14:34:16.659000,,116.67,783386,,34456
2022-12-29 14:34:17.191000,,,,,34457
2022-12-29 14:34:17.721000,,116.68,783391,,
2022-12-29 14:34:18.235000,,,784404,,
2022-12-29 14:34:18.758000,,,788220,,
2022-12-29 14:34:19.289000,,,788350,,34459
2022-12-29 14:34:19.813000,116.68,116.7,795693,,
2022-12-29 14:34:20.324000,,,795965,,
2022-12-29 14:34:20.849000,,,796674,,
2022-12-29 14:34:21.361000,116.72,116.75,797994,,34461
2022-12-29 14:34:21.887000,116.71,,799588,,
2022-12-29 14:34:22.392000,,116.76,800910,,34462
2022-12-29 14:34:22.902000,116.76,116.8,801401,,
2022-12-29 14:34:23.428000,116.75,,801756,,34463
2022-12-29 14:34:23.960000,116.76,,802326,,
2022-12-29 14:34:24.461000,116.77,,803374,,34464
2022-12-29 14:34:24.993000,116.74,116.79,804848,,
2022-12-29 14:34:25.520000,116.75,116.8,805119,,
2022-12-29 14:34:26.090000,,,805200,,34465
2022-12-29 14:34:26.602000,116.76,,806101,,34466
2022-12-29 14:34:27.127000,,116.81,807631,,34467
2022-12-29 14:34:27.639000,116.79,116.83,807782,,
2022-12-29 14:34:28.165000,116.82,116.86,810000,,34468
2022-12-29 14:34:28.689000,116.78,116.82,810340,,
2022-12-29 14:34:29.226000,116.81,116.85,812594,,
2022-12-29 14:34:29.765000,,,813651,,34469
2022-12-29 14:34:30.310000,116.79,116.84,,,34470
2022-12-29 14:34:30.814000,116.78,116.83,813761,,
2022-12-29 14:34:31.343000,116.79,116.84,815802,,34471
2022-12-29 14:34:31.870000,116.81,116.85,820836,,
2022-12-29 14:34:32.400000,116.8,,820932,,34472
2022-12-29 14:34:32.929000,116.85,116.88,821176,,
2022-12-29 14:34:33.468000,116.84,116.87,821676,,34473
2022-12-29 14:34:33.991000,116.88,116.9,822441,,
2022-12-29 14:34:34.506000,116.91,116.96,824218,,34474
2022-12-29 14:34:35.019000,116.93,,824364,,
2022-12-29 14:34:35.562000,116.96,116.99,826402,,34475
2022-12-29 14:34:36.074000,,116.98,826803,,
2022-12-29 14:34:36.575000,,,827317,,34476
2022-12-29 14:34:37.087000,116.93,,827349,,
2022-12-29 14:34:37.588000,116.88,116.94,827819,,34477
2022-12-29 14:34:38.100000,116.87,116.93,827869,,34478
2022-12-29 14:34:38.626000,116.86,116.9,829699,,
2022-12-29 14:34:39.134000,116.9,116.95,833574,,
2022-12-29 14:34:39.665000,,116.93,834579,,34479
2022-12-29 14:34:40.189000,116.91,,835181,,
2022-12-29 14:34:40.727000,116.86,116.9,835396,,34480
2022-12-29 14:34:41.250000,116.85,,836515,,34481
2022-12-29 14:34:41.823000,116.89,116.92,837278,,
2022-12-29 14:34:42.360000,,,837316,,34482
2022-12-29 14:34:42.906000,116.85,116.89,837435,,
2022-12-29 14:34:43.429000,116.82,116.86,837536,,34483
2022-12-29 14:34:43.937000,116.81,116.87,838647,,
2022-12-29 14:34:44.451000,116.88,116.93,838943,,34484
2022-12-29 14:34:44.963000,,116.92,839594,,
2022-12-29 14:34:45.494000,116.83,116.87,839695,,34485
2022-12-29 14:34:46.006000,,,839870,,
2022-12-29 14:34:46.531000,116.8,116.84,845115,,34486
2022-12-29 14:34:47.068000,116.85,116.89,846430,,34487
2022-12-29 14:34:47.587000,116.84,,846831,,
2022-12-29 14:34:48.132000,116.88,116.93,847153,,34488
2022-12-29 14:34:48.668000,,116.9,847841,,
2022-12-29 14:34:49.209000,,,848298,,34489
2022-12-29 14:34:49.727000,116.9,116.93,848399,,
2022-12-29 14:34:50.264000,116.89,,849049,,34490
2022-12-29 14:34:50.796000,,,850394,,
2022-12-29 14:34:51.325000,116.95,116.96,856791,,34491
2022-12-29 14:34:51.844000,116.92,116.95,857301,,
2022-12-29 14:34:52.375000,116.93,,857461,,34492
2022-12-29 14:34:52.879000,116.92,,857809,,
2022-12-29 14:34:53.411000,,,857860,,
2022-12-29 14:34:53.915000,,,857861,,
2022-12-29 14:34:54.951000,,,858679,,
2022-12-29 14:34:55.475000,116.93,116.96,859118,,34495
2022-12-29 14:34:55.993000,116.92,116.95,859244,,
2022-12-29 14:34:56.537000,116.93,,860107,,34496
2022-12-29 14:34:57.075000,116.95,116.98,860624,,
2022-12-29 14:34:57.590000,116.98,117,863285,,34497
2022-12-29 14:34:58.108000,116.93,116.98,866786,,
2022-12-29 14:34:58.654000,116.94,,,,34498
2022-12-29 14:34:59.198000,116.95,,866887,,
2022-12-29 14:34:59.716000,116.94,,868507,,34499
2022-12-29 14:35:00.254000,116.91,116.96,870792,,34500
2022-12-29 14:35:00.767000,116.83,116.87,876205,,
2022-12-29 14:35:01.308000,116.87,116.89,878553,,34501
2022-12-29 14:35:01.825000,,116.91,879830,,
2022-12-29 14:35:02.349000,116.91,116.94,881012,,34502
2022-12-29 14:35:02.861000,116.9,,881212,,
2022-12-29 14:35:03.375000,116.91,,881214,,34503
2022-12-29 14:35:03.887000,116.95,116.99,881709,,
2022-12-29 14:35:04.391000,,117,881909,,34504
2022-12-29 14:35:04.921000,,116.99,881996,,
2022-12-29 14:35:05.422000,116.91,116.94,882824,,34505
2022-12-29 14:35:05.934000,116.9,116.91,885124,,
2022-12-29 14:35:06.459000,116.91,116.95,885613,,34506
2022-12-29 14:35:06.972000,116.92,,,,
2022-12-29 14:35:07.495000,116.91,,887289,,34507
2022-12-29 14:35:08.020000,116.94,116.97,887544,,
2022-12-29 14:35:08.538000,116.92,116.95,887744,,34508
2022-12-29 14:35:09.057000,116.91,,888310,,34509
2022-12-29 14:35:09.598000,,116.94,889167,,
2022-12-29 14:35:10.142000,116.93,116.98,889268,,34510
2022-12-29 14:35:10.675000,116.96,116.99,889285,,
2022-12-29 14:35:11.199000,,117,890363,,34511
2022-12-29 14:35:11.743000,116.99,,895700,,
2022-12-29 14:35:12.255000,116.97,,897261,,
2022-12-29 14:35:12.778000,,,899279,,34512
2022-12-29 14:35:13.289000,,,899756,,34513
2022-12-29 14:35:13.833000,116.99,117.01,902615,,
2022-12-29 14:35:14.365000,116.97,117,902815,,34514
2022-12-29 14:35:14.876000,116.95,116.99,903532,,
2022-12-29 14:35:15.410000,,116.98,904099,,34515
2022-12-29 14:35:16.471000,116.92,116.96,904321,,34516
2022-12-29 14:35:16.995000,,,906228,,
2022-12-29 14:35:17.512000,,,,,34517
2022-12-29 14:35:18.044000,,116.95,906356,,
2022-12-29 14:35:18.548000,116.93,,906358,,34518
2022-12-29 14:35:19.092000,116.96,116.98,907433,,34519
2022-12-29 14:35:19.609000,,,909045,,
2022-12-29 14:35:20.141000,116.95,116.97,911362,,34520
2022-12-29 14:35:20.687000,116.94,,,,
2022-12-29 14:35:21.199000,116.97,116.98,911960,,
2022-12-29 14:35:21.723000,116.94,116.97,912562,,34521
2022-12-29 14:35:22.229000,,116.96,912762,,34522
2022-12-29 14:35:22.737000,116.92,,913512,,
2022-12-29 14:35:23.248000,116.93,,913515,,
2022-12-29 14:35:23.762000,116.92,,913615,,34523
2022-12-29 14:35:24.267000,116.89,116.93,914033,,
2022-12-29 14:35:24.801000,116.88,116.91,914538,,34524
2022-12-29 14:35:25.307000,116.86,116.88,914695,,34525
2022-12-29 14:35:25.836000,,,914700,,
2022-12-29 14:35:26.375000,116.83,116.86,916983,,34526
2022-12-29 14:35:26.893000,116.82,116.85,917794,,
2022-12-29 14:35:27.405000,116.78,116.83,921047,,34527
2022-12-29 14:35:27.929000,116.81,116.85,922282,,
2022-12-29 14:35:28.435000,116.85,116.86,923651,,34528
2022-12-29 14:35:28.944000,116.82,116.85,924543,,
2022-12-29 14:35:29.451000,116.85,116.89,926238,,34529
2022-12-29 14:35:29.956000,116.82,116.84,927496,,
2022-12-29 14:35:30.487000,116.83,116.87,928776,,34530
2022-12-29 14:35:31.019000,116.86,116.88,929234,,
2022-12-29 14:35:31.543000,,116.89,929413,,34531
2022-12-29 14:35:32.077000,116.82,116.86,929924,,
2022-12-29 14:35:32.598000,116.83,,,,34532
2022-12-29 14:35:33.104000,116.84,,930928,,
2022-12-29 14:35:33.638000,,116.87,931337,,34533
2022-12-29 14:35:34.143000,,116.9,931779,,34534
2022-12-29 14:35:34.653000,116.83,116.86,932208,,
2022-12-29 14:35:35.158000,116.84,116.89,934128,,34535
